"","DOI","Title","Authors","Author_Affiliations","Correspondence_Author","Correspondence_Author_Email","Publication_Date","Keywords","Abstract","Full_Text"
"11","10.1093/dnares/2.2.77","Isoform Diversity and Tandem Duplication of the Glycoprotein A Gene in Ferret Pneumocystis carinii","Terry W. Wright,Terrence Y. Bissoondial,Constantine G. Haidaris,Francis Gigliotti,Patricia J. Simpson Haidaris","NO","NO","NO","01 April 1995","cDNA, gene organization, polyadenylation, Pneumocystis carinii pneumonia, oligonucleotide"," Two ferret P. carinii gpA cDNA clones were identified that reacted identically with a panel of anti-gpA monoclonal antibodies, although their nucleotide sequences were 22% divergent. Each clone hybridized to a single mRNA species of 3,600 nucleotides only in P. carinii -infected lung mRNA, but RT-PCR analysis demonstrated that these cDNA clones were derived from two distinct gpA mRNA transcripts. Further PCR analysis demonstrated that the ferret P. carinii genome contains at least two gpA genes lying in tandem on a single chromosome separated by a 329-bp intergenic region. Based on the terminal gene sequences of this tandem repeat and the cDNA clones, a composite full-length ferret P. carinii gpA coding sequence was constructed. The intergenic region immediately downstream of the stop codon of the first gpA gene contains three putative polyadenylation signals, and constitutes the 3' untranslated region (UTR) of the gpA mRNA. Primer extension of the gpA mRNA resulted in products extending 74 and 244 nucleotides into the 5' UTR. However, the intergenic region lying greater than 25 nucleotides upstream of the first methionine of the second gpA gene was found to be absent from the 5' UTR. "," Two ferret P. carinii gpA cDNA clones were identified that reacted identically with a panel of anti-gpA monoclonal antibodies, although their nucleotide sequences were 22% divergent. Each clone hybridized to a single mRNA species of 3,600 nucleotides only in P. carinii -infected lung mRNA, but RT-PCR analysis demonstrated that these cDNA clones were derived from two distinct gpA mRNA transcripts. Further PCR analysis demonstrated that the ferret P. carinii genome contains at least two gpA genes lying in tandem on a single chromosome separated by a 329-bp intergenic region. Based on the terminal gene sequences of this tandem repeat and the cDNA clones, a composite full-length ferret P. carinii gpA coding sequence was constructed. The intergenic region immediately downstream of the stop codon of the first gpA gene contains three putative polyadenylation signals, and constitutes the 3' untranslated region (UTR) of the gpA mRNA. Primer extension of the gpA mRNA resulted in products extending 74 and 244 nucleotides into the 5' UTR. However, the intergenic region lying greater than 25 nucleotides upstream of the first methionine of the second gpA gene was found to be absent from the 5' UTR. "
"12","10.1093/dnares/2.2.89","Structural Analysis of a recA -like Gene in the Genome of Arabidopsis thaliana","Shusei Sato,Yasuo Hotta,Satoshi Tabata","NO","NO","NO","01 April 1995","recA-like gene, recombination, Arabidpsis thaliana"," A recA -like gene was identified in the genome of Arabidopsis thaliana by means of PCR using primers designed on the basis of previously reported amino acid sequences of eukaryotic RecA-like proteins. The structure of the gene, termed ArLIM15 , was investigated by comparing the primary structure of the genomic DNA with that of the corresponding cDNA. The open reading frame, which was split into 15 exons, was established to have the capacity for encoding a 37.3-kDa polypeptide. The amino acid sequence of the putative product of ArLIM15 showed a high degree of similarityto that of LIM15 in the monocotyledonous plant Lilium , including a 93% identity, and to those of other recA-like genes in yeasts and vertebrates with identities of 69–71%. Phylogenetic analysis indicated ArLIM15 to be much closer to meiosis-specific LIM15 and DMC1 in Saccharomyces cerevisiae than to RAD51 in S. cerevisiae and its homologues on an evolutionary scale. "," A recA -like gene was identified in the genome of Arabidopsis thaliana by means of PCR using primers designed on the basis of previously reported amino acid sequences of eukaryotic RecA-like proteins. The structure of the gene, termed ArLIM15 , was investigated by comparing the primary structure of the genomic DNA with that of the corresponding cDNA. The open reading frame, which was split into 15 exons, was established to have the capacity for encoding a 37.3-kDa polypeptide. The amino acid sequence of the putative product of ArLIM15 showed a high degree of similarityto that of LIM15 in the monocotyledonous plant Lilium , including a 93% identity, and to those of other recA-like genes in yeasts and vertebrates with identities of 69–71%. Phylogenetic analysis indicated ArLIM15 to be much closer to meiosis-specific LIM15 and DMC1 in Saccharomyces cerevisiae than to RAD51 in S. cerevisiae and its homologues on an evolutionary scale. "
"13","10.1093/dnares/2.2.95","srb : a Bacillus subtilis Gene Encoding a Homologue of the a-Subunit of the Mammalian Signal Recognition Particle Receptor","Akihiro Oguro,Hiroshi Kakeshita,Kiyofumi Honda,Hiromu Takamatsu,Kouji Nakamura,Kunio Yamane","NO","NO","NO","01 April 1995","Bacillus subtilis, signal recognition particle (SRP), SRP receptor"," We cloned a Bacillus subtilis gene ( srb ) encoding a homologue of the mammalian signal recognition particle receptor a-subunit (SRa). The gene is 987 bp in length and encodes a 329-amino acid protein. The deduced amino acid sequence of the protein shared 26.6, 36.2 and 49.7% identity with those of mammalian SRa, archaebacterial DPa and Escherichia coli FtsY, respectively. The protein contains three conserved GTP-binding elements like the other three SRP receptor proteins, though the N-terminal portion of the putative B. subtilis protein was shorter than the others. Secondary structure prediction showed that an amphipathic a-helix is positioned in the N-terminal region. A defect in srb inhibited cell growth and protein translocation. "," We cloned a Bacillus subtilis gene ( srb ) encoding a homologue of the mammalian signal recognition particle receptor a-subunit (SRa). The gene is 987 bp in length and encodes a 329-amino acid protein. The deduced amino acid sequence of the protein shared 26.6, 36.2 and 49.7% identity with those of mammalian SRa, archaebacterial DPa and Escherichia coli FtsY, respectively. The protein contains three conserved GTP-binding elements like the other three SRP receptor proteins, though the N-terminal portion of the putative B. subtilis protein was shorter than the others. Secondary structure prediction showed that an amphipathic a-helix is positioned in the N-terminal region. A defect in srb inhibited cell growth and protein translocation. "
"14","10.1093/dnares/2.3.101","Screening of RAPD Markers Linked to the Photoperiod-Sensitivity Gene in Rice Chromosome 6 Using Bulked Segregant Analysis","Lisa Monna,Akio Miyao,Hui Sun Zhong,Takuji Sasaki,Yuzo Minobe","NO","NO","NO","01 June 1995","rice, bulked segregant analysis, sequence tagged-sites (STS), photoperiod sensitivity"," Bulked segregant analysis was used to determine randomly amplified polymorphic DNA (RAPD) markers in a specific interval in the middle of chromosome 6 of rice for tagging the photoperiod sensitivitygene. Two pools of F 2 individuals ( japonica cv. Nipponbare and indica cv. Kasalath) were constructed according to the genotypes of three restriction fragment length polymorphism (RFLP) markers located at both ends and the middle of the targeted interval. Then another pair of pools were constructed based on the “graphical genotype,” which was made with our high density linkage map. RAPD analysis was performed using these DNA pools as templates, and polymorphic fragments were detected and mapped. Using 80 primers, either singlyor pairwise, we tested 2,404 primer pairs and established 14 markers tightly linked to the photoperiod sensitivitygene. The obtained RAPD markers were converted into sequence-tagged sites bycloning and sequencing of the polymorphic fragments and they can be used directlyfor construction of physical maps. This bulked segregant method can be applied for any species and any region of interest in which detailed linkage maps or physical maps are needed. "," Bulked segregant analysis was used to determine randomly amplified polymorphic DNA (RAPD) markers in a specific interval in the middle of chromosome 6 of rice for tagging the photoperiod sensitivitygene. Two pools of F 2 individuals ( japonica cv. Nipponbare and indica cv. Kasalath) were constructed according to the genotypes of three restriction fragment length polymorphism (RFLP) markers located at both ends and the middle of the targeted interval. Then another pair of pools were constructed based on the “graphical genotype,” which was made with our high density linkage map. RAPD analysis was performed using these DNA pools as templates, and polymorphic fragments were detected and mapped. Using 80 primers, either singlyor pairwise, we tested 2,404 primer pairs and established 14 markers tightly linked to the photoperiod sensitivitygene. The obtained RAPD markers were converted into sequence-tagged sites bycloning and sequencing of the polymorphic fragments and they can be used directlyfor construction of physical maps. This bulked segregant method can be applied for any species and any region of interest in which detailed linkage maps or physical maps are needed. "
"15","10.1093/dnares/2.3.107","Cloning, Sequencing and Expression of a Novel cDNA Encoding Human Vacuolar ATPase (14-kDa subunit)","Tsutomu Fujiwara,Atsushi Kawai,Fumio Shimizu,Hisanobu Hirano,Shiro Okuno,Satoshi Takeda,Kouichi Ozaki,Yoshikazu Shimada,Masami Nagata,Takeshi Watanabe,Ako Takaichi,Ei-ichi Takahashi,Yusuke Nakamura,Sadahito Shin","NO","NO","NO","01 June 1995","vacuolar H+-ATPase, human fetal brain, expression, cDNA cloning"," A cDNA encoding the 14-kDa subunit of vacuolar ATPase was cloned from human fetal brain. The sequence was composed of 680 nucleotides containing an open reading frame of 357 nucleotides. The deduced peptide sequence consisted of 119 amino acid residues with a calculated molecular weight of 13,369 Da and a pI of 5.19. Overall, this amino-acid sequence was respectively 69% and 70% identical to those of Manduca sexta and Drosophila melanogaster 14-kDa subunits, although the two representatives of Class Insecta were remarkably similar to one another (91% identity). Three regions in particular (the N-terminal, amino acids 5–36; the middle, residues 58–68; and the C-terminal, residues 88–118) were highly conserved. Hence, we think that the 14-kDa subunits have evolved from the same ancestral gene, and that the three conserved regions are important for the structure and function of vacuolar ATPase. A single 0.8-kb band was detected in various human tissues by Northern blot analysis. Since the human 14-kDa subunit is expressed ubiquitously, it might be a housekeeping protein. A separate transcript found in the cDNA library lacked a 6-bp segment in the 5' non-coding region (nucleotides -40 to -35) and also carried a 23 C to T ( 8 Thr to Ile) point mutation in the coding region; these minor differences likely reflected normal polymorphism. "," A cDNA encoding the 14-kDa subunit of vacuolar ATPase was cloned from human fetal brain. The sequence was composed of 680 nucleotides containing an open reading frame of 357 nucleotides. The deduced peptide sequence consisted of 119 amino acid residues with a calculated molecular weight of 13,369 Da and a pI of 5.19. Overall, this amino-acid sequence was respectively 69% and 70% identical to those of Manduca sexta and Drosophila melanogaster 14-kDa subunits, although the two representatives of Class Insecta were remarkably similar to one another (91% identity). Three regions in particular (the N-terminal, amino acids 5–36; the middle, residues 58–68; and the C-terminal, residues 88–118) were highly conserved. Hence, we think that the 14-kDa subunits have evolved from the same ancestral gene, and that the three conserved regions are important for the structure and function of vacuolar ATPase. A single 0.8-kb band was detected in various human tissues by Northern blot analysis. Since the human 14-kDa subunit is expressed ubiquitously, it might be a housekeeping protein. A separate transcript found in the cDNA library lacked a 6-bp segment in the 5' non-coding region (nucleotides -40 to -35) and also carried a 23 C to T ( 8 Thr to Ile) point mutation in the coding region; these minor differences likely reflected normal polymorphism. "
"16","10.1093/dnares/2.3.113","Construction of YAC Contigs at Human Chromosome 11q22.3–q23.1 Region Covering the Ataxia Telangiectasia Locus","Takashi Imai,Naohiko Seki,Toshiyuki Saito,Masatake Yamauchi,Yoichi Matsuda,Hiroko Ito,Atsushi Ogiwara,Nobuo Nomura,Tada-aki Hori","NO","NO","NO","01 June 1995","YAC contigs, human chromosome 11q22.3–23.1, ataxia telangiectasia","Ataxia telangiectasia ( AT ) is an autosomal recessive disease of unknown etiology associated with cerebellar ataxia, telangiectasia, immune dysfunction, higher cancer risk, genomic instability and hypersensitivity to ionizing radiation. The major AT loci, AT-A and AT-C , are shown to be closely linked at chromosome 11q22–q23. The most recent genetic linkage mapping and linkage disequilibrium analysis have localized the major AT loci to a sequence of approximately 850 kb between the markers D11S1819 and D11S1818 . The isolation of yeast artificial chromosomes spanning the AT region is an essential step to identify the gene or genes responsible for the mutation(s). We isolated a total of 20 YAC clones from three independent YAC libraries, using sequence tagged sites mapped in the AT region as primers for PCR-based YAC screening. The PCR assay for the presence or absence of 16 different DNA markers allowed us to construct and to order four YAC contigs at the AT region. One of the contigs which consists of the 10 YAC clones, covers about 2 Mb of DNA at the boundary between Giemsa-positive band 11q22.3 and Giemsa-negative band 11q23.1 and includes the entire region of the major AT locus between D11S1819 and D11S1818 . Thus, the YAC contigs will facilitate the positional cloning approach for searching transcribed sequences from the defined genomic region. ","Ataxia telangiectasia ( AT ) is an autosomal recessive disease of unknown etiology associated with cerebellar ataxia, telangiectasia, immune dysfunction, higher cancer risk, genomic instability and hypersensitivity to ionizing radiation. The major AT loci, AT-A and AT-C , are shown to be closely linked at chromosome 11q22–q23. The most recent genetic linkage mapping and linkage disequilibrium analysis have localized the major AT loci to a sequence of approximately 850 kb between the markers D11S1819 and D11S1818 . The isolation of yeast artificial chromosomes spanning the AT region is an essential step to identify the gene or genes responsible for the mutation(s). We isolated a total of 20 YAC clones from three independent YAC libraries, using sequence tagged sites mapped in the AT region as primers for PCR-based YAC screening. The PCR assay for the presence or absence of 16 different DNA markers allowed us to construct and to order four YAC contigs at the AT region. One of the contigs which consists of the 10 YAC clones, covers about 2 Mb of DNA at the boundary between Giemsa-positive band 11q22.3 and Giemsa-negative band 11q23.1 and includes the entire region of the major AT locus between D11S1819 and D11S1818 . Thus, the YAC contigs will facilitate the positional cloning approach for searching transcribed sequences from the defined genomic region. "
"17","10.1093/dnares/2.3.123","A New Solid-Phase Chemical DNA Sequencing Method Which Uses Streptavidin-Coated Magnetic Beads","Reiko Ohara,Osamu Ohara","NO","NO","NO","01 June 1995","chemical DNA sequencing, solid-phase, magnetic beads, streptavidin, PCR, biotinylated DNA","To simplify the chemical DNA sequencing protocol, we developed a new solid-phase method which uses streptavidin-coated magnetic beads. This method is based on the finding that the biotinylated DNA-streptavidin complex was stable under the conditions for some chemical sequencing reactions. The 5'-biotinylated DNA generated by the polymerase chain reaction was first captured by streptavidin-coated magnetic beads and then subjected to a set of simplified chemical sequencing reactions on the beads at room temperature. Followed by the piperidine cleavage reaction, the products were resolved by gel electrophoresis, transferred onto a nylon membrane and visualized by chemiluminescent detection. As a consequence, highquality sequencing ladders were obtained, due to complete removal of contaminating chemicals, without the time-consuming precipitation/centrifugation steps used in the conventional chemical sequencing protocol","To simplify the chemical DNA sequencing protocol, we developed a new solid-phase method which uses streptavidin-coated magnetic beads. This method is based on the finding that the biotinylated DNA-streptavidin complex was stable under the conditions for some chemical sequencing reactions. The 5'-biotinylated DNA generated by the polymerase chain reaction was first captured by streptavidin-coated magnetic beads and then subjected to a set of simplified chemical sequencing reactions on the beads at room temperature. Followed by the piperidine cleavage reaction, the products were resolved by gel electrophoresis, transferred onto a nylon membrane and visualized by chemiluminescent detection. As a consequence, highquality sequencing ladders were obtained, due to complete removal of contaminating chemicals, without the time-consuming precipitation/centrifugation steps used in the conventional chemical sequencing protocol"
"18","10.1093/dnares/2.3.129","Mitochondrial Ribosomal Protein L11 Gene of Dictyostelium discoideum Resides not in the Nuclear Genome but in the Mitochondrial Genome","Masao Iwamoto,Kaichiro Yanagisawa,Yoshimasa Tanaka","NO","NO","NO","01 June 1995","Dictyostelium discoideum, mitochondrial ribosomal protein, rpl11, organelle genome, mitochondria"," During the course of analysis of the mitochondrial genome of the cellular slime mold, Dictyostelium discoideum , we found a gene ( rpl11 ) for mitochondrial ribosomal protein L11 (RPL11), having 172 amino acid residues. Southern blot analysis revealed that the gene resided in the mitochondrial DNA as a singlecopy but not in the nuclear DNA. From Northern blot experiments, one major mRNA (about 27 kb) and two minor mRNAs (about 4 and 5 kb) for the gene were detected in the mitochondria. This is the first report showing that the active gene for RPL11 still resides in the mitochondrial genome and has not been transferred to the nuclear genome in D. discoideum . "," During the course of analysis of the mitochondrial genome of the cellular slime mold, Dictyostelium discoideum , we found a gene ( rpl11 ) for mitochondrial ribosomal protein L11 (RPL11), having 172 amino acid residues. Southern blot analysis revealed that the gene resided in the mitochondrial DNA as a singlecopy but not in the nuclear DNA. From Northern blot experiments, one major mRNA (about 27 kb) and two minor mRNAs (about 4 and 5 kb) for the gene were detected in the mitochondria. This is the first report showing that the active gene for RPL11 still resides in the mitochondrial genome and has not been transferred to the nuclear genome in D. discoideum . "
"19","10.1093/dnares/2.3.133","Assignment of 82 Known Genes and Gene Clusters on the Genome of the Unicellular Cyanobacterium Synechocystis sp. Strain PCC6803","Hirokazu Kotani,Ayako Tanaka,Takakazu Kaneko,Shusei Sato,Masahiro Sugiura,Satoshi Tabata","NO","NO","NO","01 June 1995","Synechocystis PCC6803, Genome map, Ordered clones"," We have previously constructed the physical map of a cyanobacterium, Synechoystis sp. strain PCC6803 on the basis of restriction and linking clone analysis. Since a total of 82 genes and gene clusters have been isolated from this strain, most of which are involved in oxygenic photosynthesis, portions of their sequences were amplified by the PCR method and assigned on the physical map of the genome by hybridization with restriction fragments, ordered clones, which were obtained from cosmid and <U+03BB> libraries, and long PCR-products. An exception was the gene psbG2 which was mapped on an extra-chromosomal unit of 45 kb. Since genetic maps of some of genes assigned above, especially those for photosynthesis, have been reported for two other cyanobacterial strains, Anabaena sp. PCC7120 and Synechococcus sp. PCC7002, gene organizations were compared among the three strains. However, no significant correlation was observed, suggesting that rearrangement of genes occurred in the respective strains during or after establishment of the species. "," We have previously constructed the physical map of a cyanobacterium, Synechoystis sp. strain PCC6803 on the basis of restriction and linking clone analysis. Since a total of 82 genes and gene clusters have been isolated from this strain, most of which are involved in oxygenic photosynthesis, portions of their sequences were amplified by the PCR method and assigned on the physical map of the genome by hybridization with restriction fragments, ordered clones, which were obtained from cosmid and <U+03BB> libraries, and long PCR-products. An exception was the gene psbG2 which was mapped on an extra-chromosomal unit of 45 kb. Since genetic maps of some of genes assigned above, especially those for photosynthesis, have been reported for two other cyanobacterial strains, Anabaena sp. PCC7120 and Synechococcus sp. PCC7002, gene organizations were compared among the three strains. However, no significant correlation was observed, suggesting that rearrangement of genes occurred in the respective strains during or after establishment of the species. "
"20","10.1093/dnares/2.3.143","Developmental Expression Pattern of the Caenorhabditis elegans Homologue of the Drosophila suppressor of forked Gene","Yoshimi Tanaka,Atsunori Ohta,Masafumi Matsuo,Hiroshi Sakamoto","NO","NO","NO","01 June 1995","polyadenylation, cleavage stimulation factor (CstF), cDNA sequence, mRNA expression pattern"," We cloned and sequenced the cDNA which encodes the Caenorhabditis elegans homologue (suf-1) of the Drosophila suppressor of forked ( su ( f )) gene product. The amino acid sequence deduced from the suf-1 cDNA shares extensive similarity with the su(f) and the human 77K subunit of the CstF, including the proline residues near the carboxy-terminus. Developmental Northern blot analysis showed that a 2.6-kb suf-1 transcript was expressed constitutively from L1 to young adult stages, suggesting it has a housekeeping function in vivo . Furthermore, this idea is consistent with the recent proposition that su(f) homologues play an essential role as a subunit of the cleavage stimulation factor (CstF) during polyadenylation of mRNA precursors. "," We cloned and sequenced the cDNA which encodes the Caenorhabditis elegans homologue (suf-1) of the Drosophila suppressor of forked ( su ( f )) gene product. The amino acid sequence deduced from the suf-1 cDNA shares extensive similarity with the su(f) and the human 77K subunit of the CstF, including the proline residues near the carboxy-terminus. Developmental Northern blot analysis showed that a 2.6-kb suf-1 transcript was expressed constitutively from L1 to young adult stages, suggesting it has a housekeeping function in vivo . Furthermore, this idea is consistent with the recent proposition that su(f) homologues play an essential role as a subunit of the cleavage stimulation factor (CstF) during polyadenylation of mRNA precursors. "
"21","10.1093/dnares/2.3.147","Characterization of a Mouse recA -like Gene Specifically Expressed in Testis","Shusei Sato,Toshiyuki Kobayashi,Yasuo Hotta,Satoshi Tabata","NO","NO","NO","01 June 1995","recA-like gene, LIM15, DMC1, meiotic recombination, mouse"," Using the sequence information on a class of recA -like genes, which have been isolated from meiosisspecific cDNA libraries of Lilium and budding yeast and identified in various plant cells, a new gene was screened from a mouse testis cDNA library. The putative product of the gene, termed MmLim15 , was 37.8 kDa consisting of 340 amino acid residues. The predicted amino acid sequence showed 72–78% similarity to those of Lim15 from Lilium and other meiosis-specific RecA-like proteins. Similarity was also found to another class of recA -like proteins, Rad51 and its homologues, which have been detected in both budding and fission yeasts and various animal cells, but to a lesser extent and the similarity patterns were somewhat different from those for Lim15 type proteins, revealing that the two classes of recA -like genes are phylogenetically separate. Reverse transcription-PCR using poly(A) + RNAs from various tissues as templates indicated that transcription of MmLim15 occurred specifically in the testis, suggesting that the MmLim15 product participates in meiotic recombination. "," Using the sequence information on a class of recA -like genes, which have been isolated from meiosisspecific cDNA libraries of Lilium and budding yeast and identified in various plant cells, a new gene was screened from a mouse testis cDNA library. The putative product of the gene, termed MmLim15 , was 37.8 kDa consisting of 340 amino acid residues. The predicted amino acid sequence showed 72–78% similarity to those of Lim15 from Lilium and other meiosis-specific RecA-like proteins. Similarity was also found to another class of recA -like proteins, Rad51 and its homologues, which have been detected in both budding and fission yeasts and various animal cells, but to a lesser extent and the similarity patterns were somewhat different from those for Lim15 type proteins, revealing that the two classes of recA -like genes are phylogenetically separate. Reverse transcription-PCR using poly(A) + RNAs from various tissues as templates indicated that transcription of MmLim15 occurred specifically in the testis, suggesting that the MmLim15 product participates in meiotic recombination. "
"22","10.1093/dnares/2.3.151","A New Multi-Locus DNA Fingerprinting Probe: K25","Alexei P. Ryskov,Michael I. Prosnyak,Natalia S. Kupriyanova,Kirill K. Netchvolodov,Svetlana A. Limborska","NO","NO","NO","01 June 1995","NO","NO",""
"23","10.1093/dnares/2.4.153","Sequence Analysis of the Genome of the Unicellular Cyanobacterium Synechocystis sp. strain PCC6803. I. Sequence Features in the 1 Mb Region from Map Positions 64% to 92% of the Genome","Takakazu Kaneko,Ayako Tanaka,Shusei Sato,Hirokazu Kotani,Takashi Sazuka,Nobuyuki Miyajima,Masahiro Sugiura,Satoshi Tabata","NO","NO","NO","01 August 1995","Synechocystis sp. PCC6803, genome sequencing, ORF analysis"," The contiguous sequence of 1,003,450 bp spanning map positions 64% to 92% of the genome of Synechocystis sp. strain PCC6803 has been deduced. Computer analysis of the sequence predicts that this region contains at least 818 potential ORFs, in which 255 (31%) were either genes that had already been identified or their homologues, 84 (10%) were homologues to registered hypothetical genes, and 149 (18%) showed weak similarities to reported genes. The remaining 330 ORFs showed no apparent similarity to any reported genes or carried no significant protein motifs. The potential ORFs as a whole occupied 86% of the sequenced region, implying compact arrangement of genes in the genome. As to the structural RNA genes, one rRNA operon consisting of 5,028 bp and at least 11 species of tRNA genes were identified. It is noteworthy that 10 out of the 11 tRNA species showed significant sequence similarities to tRNAs reported in plant chloroplasts. As other notable unique sequences, three classes of IS-like elements each with characteristics typical of IS elements were identified, and a typical unit of WD(Trp-Asp)-repeats which have only been detected in the regulatory proteins of eukaryotes was identified within the large 5,079-bp ORF located at map position 69%. "," The contiguous sequence of 1,003,450 bp spanning map positions 64% to 92% of the genome of Synechocystis sp. strain PCC6803 has been deduced. Computer analysis of the sequence predicts that this region contains at least 818 potential ORFs, in which 255 (31%) were either genes that had already been identified or their homologues, 84 (10%) were homologues to registered hypothetical genes, and 149 (18%) showed weak similarities to reported genes. The remaining 330 ORFs showed no apparent similarity to any reported genes or carried no significant protein motifs. The potential ORFs as a whole occupied 86% of the sequenced region, implying compact arrangement of genes in the genome. As to the structural RNA genes, one rRNA operon consisting of 5,028 bp and at least 11 species of tRNA genes were identified. It is noteworthy that 10 out of the 11 tRNA species showed significant sequence similarities to tRNAs reported in plant chloroplasts. As other notable unique sequences, three classes of IS-like elements each with characteristics typical of IS elements were identified, and a typical unit of WD(Trp-Asp)-repeats which have only been detected in the regulatory proteins of eukaryotes was identified within the large 5,079-bp ORF located at map position 69%. "
"24","10.1093/dnares/2.4.167","Prediction of the Coding Sequences of Unidentified Human Genes. IV. The Coding Sequences of 40 New Genes (KIAA0121-KIAA0160) Deduced by Analysis of cDNA Clones from Human Cell Line KG-1","Takahiro Nagase,Naohiko Seki,Ayako Tanaka,Ken-ichi Ishikawa,Nobuo Nomura","NO","NO","NO","01 August 1995","full-length cDNA sequence, unidentified human gene, triplet repeat, tissue-specific expression, myeloid cell line KG-1","In this series of projects regarding the accumulation of sequence information of unidentified human genes, we newly deduced the sequences of 40 full-length cDNA clones of human cell line KG-1, and predicted the coding sequences of the corresponding genes, named KIAA0121 to 0160. The results of a computer search of public databases indicated that the sequences of 13 genes were unrelated to any reported genes, while the remaining 27 genes carried sequences which showed some similarities to known genes. Obvious unique sequences noted were as follows. A stretch of triplet repeats was contained in each of three genes: These were GAG(Glu) in KIAA0122 and KIAA0147, and TCC(Ser) in KIAA0150. A stretch of 10 amino acidresidues was repeated 21 times in KIAA0139, and a homologous sequence of 76–78 nucleotides was found repeated 6 times in the untranslated region of KIAA0125. northern hybridization analysis demonstrated that 13 genes were expressed in a cell- or tissue-specific manner. Although a vast number of expressed sequence tags (ESTs) have been registered for comprehensive analysis of cDNA clones, our sequence data indicated that their distribution is very unbalanced: e.g. while no EST hit 7 genes, 85 ESTs fell in a single gene.","In this series of projects regarding the accumulation of sequence information of unidentified human genes, we newly deduced the sequences of 40 full-length cDNA clones of human cell line KG-1, and predicted the coding sequences of the corresponding genes, named KIAA0121 to 0160. The results of a computer search of public databases indicated that the sequences of 13 genes were unrelated to any reported genes, while the remaining 27 genes carried sequences which showed some similarities to known genes. Obvious unique sequences noted were as follows. A stretch of triplet repeats was contained in each of three genes: These were GAG(Glu) in KIAA0122 and KIAA0147, and TCC(Ser) in KIAA0150. A stretch of 10 amino acidresidues was repeated 21 times in KIAA0139, and a homologous sequence of 76–78 nucleotides was found repeated 6 times in the untranslated region of KIAA0125. northern hybridization analysis demonstrated that 13 genes were expressed in a cell- or tissue-specific manner. Although a vast number of expressed sequence tags (ESTs) have been registered for comprehensive analysis of cDNA clones, our sequence data indicated that their distribution is very unbalanced: e.g. while no EST hit 7 genes, 85 ESTs fell in a single gene."
"25","10.1093/dnares/2.4.175","Solid-Phase Nested Deletion: A New Subcloning-less Method for Generating Nested Deletions","Masafumi Yohda,Nobuko Kato,Isao Endo","NO","NO","NO","01 August 1995","deletion, partial digestion, PCR, sequencing, solid-phase"," We have developed a new subcloning-less method for generating nested deletions which we have termed Solid-Phase Nested Deletion. The basic procedure for this method is as follows. The target DNA fragment is cloned in the multiple cloning site of a cloning vector, pUC or its derivatives, and amplified by PCR using a set of primers, one of which is 5'-biotinylated. The amplified DNA is partially digested by a restriction enzyme with a 4-base recognition sequence. The digested DNA is ligated with a synthetic adapter DNA. Monodiverse beads coupled with streptavidin (Dynabeads TM M-280 streptavidin) are added to the mixture and the biotinylated DNA fragments are separated by applying magnetic field. The unidirectionally deleted DNA fragments are recovered by PCR from the magnetic beads, and size-fractionated by agarose gel electrophoresis. The DNA fragments are amplified by PCR and used for sequencing. We demonstrate the potential of this method usinga 4878-bp EcoRI fragment of <U+03BB> phage DNA. "," We have developed a new subcloning-less method for generating nested deletions which we have termed Solid-Phase Nested Deletion. The basic procedure for this method is as follows. The target DNA fragment is cloned in the multiple cloning site of a cloning vector, pUC or its derivatives, and amplified by PCR using a set of primers, one of which is 5'-biotinylated. The amplified DNA is partially digested by a restriction enzyme with a 4-base recognition sequence. The digested DNA is ligated with a synthetic adapter DNA. Monodiverse beads coupled with streptavidin (Dynabeads TM M-280 streptavidin) are added to the mixture and the biotinylated DNA fragments are separated by applying magnetic field. The unidirectionally deleted DNA fragments are recovered by PCR from the magnetic beads, and size-fractionated by agarose gel electrophoresis. The DNA fragments are amplified by PCR and used for sequencing. We demonstrate the potential of this method usinga 4878-bp EcoRI fragment of <U+03BB> phage DNA. "
